1 5
1 5
1 5
1 7
1 7
1 5
1 4
1 6
2 7
1 6
1 7
3 7
4 7
1 7
1 6
4 7
1 7
5 7
1 5
1 5
2 7
4 7
1 7
1 7
1 7
1 7
4 7
1 7
1 6
4 7
1 7
1 7
1 5
1 4
2 7
4 7
1 7
1 6
1 2
1 7
1 5
1 7
4 7
1 7
1 3
4 7
4 7
1 7
1 7
1 7
1 3
1 3
1 4
1 5
3 7
1 7
5 7
1 7
4 7
1 7
1 7
1 7
1 7
1 7
